GRTOTLT,GRBKAAT,GRHISPT
286,,
9,,
170,90,25
13,7,0
5,3,0
8,4,0
8,4,0
3,2,0
1,1,0
2,1,0
2,1,0
5,3,0
5,3,0
2,1,0
2,1,0
8,4,0
5,2,0
3,2,0
14,3,1
1,0,0
12,3,1
12,3,1
1,0,0
1,0,0
1,0,0
2,0,0
2,0,0
1,0,0
12,3,1
1,0,0
10,3,1
2,0,0
436,1,425
436,1,425
115,1,113
115,1,113
104,,
104,,
3,0,3
318,0,309
385,17,292
1,0,1
384,17,291
149,5,114
138,5,105
11,0,9
130,,
121,,
9,,
6,0,3
229,12,174
639,297,204
1,1,0
638,296,204
352,151,130
347,148,128
5,3,2
298,,
296,,
2,,
286,145,74
51,2,6
51,2,6
36,2,5
36,2,5
5,,
5,,
15,0,1
1020,141,91
1020,141,91
698,81,73
689,81,70
9,0,3
614,,
607,,
7,,
322,60,18
448,0,448
94,0,94
89,0,89
89,0,89
36,0,36
6,0,6
30,0,30
29,0,29
1,0,1
359,0,359
359,0,359
58,0,58
58,0,58
354,0,354
53,0,53
301,0,301
80,16,1
80,16,1
58,6,1
37,3,1
21,3,0
26,,
23,,
3,,
22,10,0
353,15,232
194,8,137
353,15,232
353,15,232
194,8,137
143,2,104
51,6,33
159,7,95
159,7,95
287,68,47
287,68,47
179,35,31
164,33,30
15,2,1
70,,
55,,
15,,
108,33,16
2782,750,240
677,143,53
8,1,1
8,1,1
3,0,0
3,0,0
3,0,0
2774,749,239
2774,749,239
674,143,53
674,143,53
6,1,0
2099,606,187
5,1,1
6,1,0
2094,605,186
400,128,29
39,6,3
3,1,0
3,1,0
2,1,0
2,1,0
1,1,0
1,0,0
397,127,29
397,127,29
37,5,3
1,0,0
24,3,2
12,2,1
6,3,1
355,119,25
1,0,0
6,3,1
354,119,25
441,4,64
441,4,64
136,1,18
3,0,0
133,1,18
36,0,5
32,,
4,,
28,,
95,0,16
174,3,25
33,6,1
17,1,1
33,6,1
33,6,1
17,1,1
4,0,0
13,1,1
16,5,0
16,5,0
138,5,16
138,5,16
84,3,10
84,3,10
8,0,3
35,,
35,,
4,0,0
42,2,3
285,56,216
285,56,216
266,54,201
266,54,201
192,,
173,,
19,,
19,2,15
75,16,16
75,16,16
68,13,14
63,10,14
5,3,0
68,,
63,,
5,,
7,3,2
23,1,16
5,1,3
23,1,16
23,1,16
5,1,3
5,1,3
3,0,2
2,1,1
18,0,13
18,0,13
51,0,0
3,0,0
41,0,0
51,0,0
51,0,0
3,0,0
3,0,0
3,0,0
41,0,0
7,0,0
7,0,0
45,1,0
45,1,0
34,1,0
34,1,0
1,0,0
2,,
2,,
1,0,0
9,0,0
1,0,0
1,0,0
1,0,0
1,0,0
37,9,14
37,9,14
24,7,9
24,7,9
14,,
14,,
2,0,1
11,2,4
256,2,216
154,2,129
256,2,216
256,2,216
154,2,129
154,2,129
1,0,1
101,0,86
1,0,1
101,0,86
220,82,105
220,82,105
68,26,41
65,26,38
3,0,3
66,,
56,,
10,,
152,56,64
33,0,0
33,0,0
18,0,0
18,0,0
15,0,0
836,658,46
1,1,0
835,657,46
586,460,31
586,460,31
302,,
302,,
249,197,15
126,32,3
30,16,0
42,12,1
42,12,1
8,4,0
8,4,0
8,4,0
84,20,2
84,20,2
22,12,0
22,12,0
96,16,3
34,8,1
62,8,2
16,11,1
3,2,0
1,1,0
16,11,1
16,11,1
3,2,0
3,2,0
3,2,0
1,1,0
2,1,0
10,7,1
2,1,0
10,7,1
14,0,0
9,0,0
14,0,0
14,0,0
9,0,0
9,0,0
5,0,0
5,0,0
8,0,0
8,0,0
6,0,0
1,0,0
5,0,0
5,,
1,,
4,,
2,0,0
35,2,17
8,0,5
6,0,4
29,2,15
29,2,15
8,0,5
8,0,5
6,0,4
1,0,0
1,0,1
5,0,3
6,0,2
6,0,2
1,0,1
1,0,1
20,2,7
16,2,7
1,0,1
4,0,0
443,44,2
1,0,0
442,44,2
38,2,1
38,2,1
44,4,0
13,,
13,,
30,3,0
330,35,1
38,36,0
38,36,0
35,33,0
35,33,0
35,,
35,,
3,3,0
2160,615,191
778,182,66
6,2,1
6,2,1
1,0,0
1,0,0
1,0,0
2154,613,190
2154,613,190
777,182,66
777,182,66
1382,433,125
5,2,1
1377,431,124
127,93,6
25,19,0
1,0,0
95,71,5
95,71,5
19,16,0
19,16,0
19,16,0
1,0,0
32,22,1
32,22,1
6,3,0
6,3,0
101,74,6
75,55,5
26,19,1
76,6,3
33,3,0
79,6,3
3,0,0
76,6,3
33,3,0
33,3,0
3,0,0
43,3,3
43,3,3
27,14,0
27,14,0
9,4,0
8,4,0
1,0,0
9,,
8,,
1,,
1,0,0
17,10,0
450,59,39
450,59,39
164,82,9
241,26,20
241,26,20
210,,
210,,
6,0,0
203,33,19
175,39,0
25,4,0
168,38,0
168,38,0
24,4,0
24,4,0
20,1,0
4,3,0
7,1,0
7,1,0
1,0,0
1,0,0
150,35,0
144,34,0
6,1,0
20,7,9
9,3,4
4,1,2
4,1,2
1,0,1
1,0,1
1,0,1
16,6,7
16,6,7
8,3,3
8,3,3
11,4,5
3,1,1
8,3,4
100,16,13
100,16,13
60,9,10
52,6,10
8,3,0
28,,
27,,
1,,
2,0,0
38,7,3
922,67,296
586,40,184
923,67,297
1,0,1
922,67,296
586,40,184
586,40,184
310,19,95
200,13,66
76,8,23
1,0,1
14,1,6
322,26,106
14,1,6
322,26,106
478,80,153
478,80,153
273,36,100
262,34,95
11,2,5
242,,
235,,
7,,
205,44,53
638,244,287
1,0,1
637,244,286
402,134,196
379,127,184
23,7,12
167,,
144,,
23,,
4,2,1
231,108,89
975,132,305
975,132,305
524,58,158
440,50,146
84,8,12
1,0,0
148,,
84,,
64,,
450,74,147
372,135,22
1,0,0
371,135,22
207,53,13
197,53,13
10,0,0
85,,
75,,
10,,
388,156,7
215,93,4
20,12,0
20,12,0
15,10,0
15,10,0
15,10,0
368,144,7
368,144,7
200,83,4
43,18,1
157,65,3
2,0,0
171,63,3
5,2,0
2,0,0
166,61,3
88,55,8
28,16,3
3,3,0
55,40,3
2,2,0
53,38,3
10,8,1
10,8,1
10,8,1
1,1,0
35,17,5
35,17,5
18,8,2
18,8,2
2,2,0
2,2,0
1,1,0
56,35,5
1,1,0
41,28,2
15,7,3
201,51,31
27,10,3
201,51,31
201,51,31
27,10,3
2,1,0
25,9,3
7,2,1
18,7,2
6,0,1
168,41,27
6,0,1
168,41,27
74,14,3
7,1,1
74,14,3
74,14,3
7,1,1
7,1,1
5,1,1
2,0,0
1,0,0
66,13,2
1,0,0
66,13,2
266,64,111
266,64,111
94,25,42
86,21,41
8,4,1
85,,
79,,
6,,
3,0,3
169,39,66
338,39,206
338,39,206
193,15,124
189,13,122
4,2,2
133,,
132,,
1,,
2,0,1
143,24,81
81,19,2
13,1,0
81,19,2
81,19,2
13,1,0
1,0,0
12,1,0
7,1,0
5,0,0
2,1,0
66,17,2
2,1,0
66,17,2
949,409,79
502,212,50
4,2,0
4,2,0
1,0,0
1,0,0
1,0,0
946,408,79
1,1,0
945,407,79
501,212,50
436,179,43
61,31,6
4,2,1
1,1,0
447,197,29
3,2,0
444,195,29
278,139,86
278,139,86
166,62,72
164,61,71
2,1,1
132,,
130,,
2,,
1,1,0
111,76,14
135,22,0
135,22,0
57,3,0
32,2,0
25,1,0
53,,
31,,
22,,
78,19,0
53,5,5
33,2,1
53,5,5
53,5,5
33,2,1
33,2,1
31,2,1
2,0,0
1,0,1
19,3,3
1,0,1
19,3,3
612,176,22
369,96,7
1,1,0
455,150,14
455,150,14
274,81,6
49,18,0
225,63,6
179,45,5
36,15,1
10,3,0
1,1,0
157,26,8
157,26,8
95,15,1
95,15,1
7,3,1
235,76,14
7,3,1
173,65,7
62,11,7
83,52,1
83,52,1
27,15,0
8,4,0
19,11,0
26,,
7,,
19,,
56,37,1
362,117,65
362,117,65
222,69,40
222,69,40
126,,
126,,
140,48,25
202,39,151
202,39,151
122,23,92
108,20,82
14,3,10
13,,
6,,
7,,
80,16,59
24,9,3
24,9,3
13,5,3
8,3,1
5,2,2
3,1,0
13,,
8,,
5,,
8,3,0
47,0,10
47,0,10
26,0,3
26,0,3
1,0,0
14,,
14,,
20,0,7
1014,128,148
7,0,1
1007,128,147
584,51,83
584,51,83
8,1,1
198,,
198,,
7,1,1
408,75,62
550,189,35
550,189,35
342,99,24
39,13,0
303,86,24
34,,
4,,
30,,
208,90,11
103,5,0
40,0,0
8,1,0
8,1,0
1,0,0
1,0,0
1,0,0
96,4,0
1,0,0
95,4,0
39,0,0
3,0,0
30,0,0
6,0,0
1,0,0
63,5,0
7,1,0
56,4,0
35,0,2
12,0,1
5,0,0
5,0,0
5,0,0
1,0,0
4,0,0
3,0,0
1,0,0
30,0,2
30,0,2
7,0,1
1,0,1
6,0,0
23,0,1
23,0,1
223,17,36
223,17,36
166,9,24
166,9,24
52,,
52,,
57,8,12
225,8,40
93,2,11
221,8,39
221,8,39
93,2,11
93,2,11
83,1,9
7,0,2
3,1,0
4,0,1
4,0,1
132,6,29
128,6,28
4,0,1
118,4,48
118,4,48
90,3,38
75,3,35
2,0,0
15,0,3
49,,
40,,
9,,
28,1,10
18,3,3
18,3,3
5,0,1
3,0,0
2,0,1
6,1,1
5,,
3,,
2,,
7,2,1
260,44,25
260,44,25
174,21,16
174,21,16
130,,
130,,
86,23,9
63,8,35
63,8,35
34,4,17
34,4,17
1,1,0
34,,
34,,
28,3,18
11,5,0
11,5,0
9,4,0
9,4,0
1,,
1,,
2,1,0
37,1,2
1,0,0
33,1,2
34,1,2
3,0,0
31,1,2
1,0,0
1,0,0
1,0,0
28,1,2
8,0,0
2,0,0
6,0,0
5,0,0
5,0,0
3,0,0
5,,
1,0,0
87,57,0
87,57,0
47,31,0
40,28,0
7,3,0
29,,
29,,
40,26,0
30,6,14
30,6,14
25,6,12
15,6,7
10,0,5
22,,
13,,
9,,
4,0,2
1,0,0
540,279,184
540,279,184
241,105,105
241,105,105
241,,
241,,
299,174,79
76,9,2
76,9,2
55,2,1
55,2,1
33,,
33,,
21,7,1
1032,364,258
3,1,0
1029,363,258
566,180,153
155,50,39
411,130,114
319,,
134,,
185,,
67,28,10
396,155,95
424,15,91
321,11,68
424,15,91
424,15,91
321,11,68
165,7,36
156,4,32
103,4,23
103,4,23
8,0,0
8,0,0
8,0,0
8,0,0
8,,
8,,
301,0,0
182,0,0
39,0,0
301,0,0
301,0,0
182,0,0
182,0,0
182,0,0
39,0,0
80,0,0
80,0,0
4,3,0
4,3,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
3,2,0
3,2,0
3,2,0
2,1,0
1,1,0
33,9,3
7,0,1
34,10,3
1,1,0
33,9,3
7,0,1
7,0,1
2,0,1
5,0,0
1,1,0
26,9,2
26,9,2
95,16,2
29,5,1
7,0,0
96,16,2
1,0,0
95,16,2
29,5,1
5,,
26,5,1
3,0,0
7,0,0
1,0,0
6,2,0
53,9,1
6,2,0
53,9,1
221,0,26
66,0,6
94,0,11
94,0,11
29,0,3
2,0,0
27,0,3
27,0,3
127,0,15
127,0,15
37,0,3
34,0,3
3,0,0
155,0,20
65,0,8
90,0,12
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
294,48,13
294,48,13
26,3,2
3,0,0
23,3,2
24,2,2
18,,
4,,
14,,
49,7,1
195,36,8
64,6,14
19,1,6
50,3,13
50,3,13
13,0,5
13,0,5
11,0,3
2,0,2
14,3,1
14,3,1
6,1,1
6,1,1
45,5,8
37,3,8
8,2,0
64,2,1
15,1,0
56,2,1
56,2,1
14,1,0
14,1,0
10,0,0
4,1,0
8,0,0
8,0,0
1,0,0
1,0,0
1,0,0
48,1,1
42,1,1
1,0,0
6,0,0
78,24,3
29,7,2
17,3,1
17,3,1
8,1,1
8,1,1
3,0,0
5,1,1
61,21,2
61,21,2
21,6,1
21,6,1
1,0,0
48,17,1
9,2,0
1,0,0
39,15,1
510,56,297
510,56,297
378,28,234
2,2,0
378,28,234
335,,
335,,
7,2,3
125,26,60
446,28,10
446,28,10
284,11,5
283,11,5
1,0,0
233,,
233,,
3,0,0
159,17,5
74,51,5
74,51,5
16,13,1
5,3,0
11,10,1
8,,
4,,
4,,
58,38,4
146,35,15
67,13,6
153,37,15
7,2,0
146,35,15
67,13,6
67,13,6
7,2,0
4,0,3
75,22,6
4,0,3
75,22,6
77,25,13
20,5,6
11,5,2
11,5,2
2,0,1
2,0,1
1,0,1
1,0,0
69,20,11
3,0,0
66,20,11
18,5,5
18,5,5
3,0,0
2,1,0
55,19,7
1,1,0
8,4,1
1,0,0
47,15,6
213,136,4
82,48,2
224,139,4
11,3,0
213,136,4
82,48,2
82,48,2
11,3,0
6,5,0
125,83,2
6,5,0
125,83,2
73,51,0
33,20,0
79,54,0
6,3,0
73,51,0
33,20,0
33,20,0
6,3,0
1,1,0
39,30,0
1,1,0
39,30,0
110,28,7
110,28,7
55,11,4
46,10,4
9,1,0
55,,
46,,
9,,
55,17,3
60,1,36
17,0,13
60,1,36
60,1,36
17,0,13
17,0,13
10,0,7
7,0,6
43,1,23
43,1,23
123,94,18
29,18,7
4,3,0
91,72,12
91,72,12
20,13,4
20,13,4
20,13,4
3,2,0
32,22,6
32,22,6
9,5,3
7,3,3
2,2,0
1,1,0
90,73,11
68,57,8
22,16,3
412,26,291
412,26,291
257,15,184
235,15,163
22,0,21
220,,
208,,
12,,
6,0,5
149,11,102
274,16,178
274,16,178
139,7,85
124,7,73
15,0,12
122,,
110,,
12,,
3,0,3
132,9,90
28,1,4
28,1,4
19,1,3
19,1,3
6,,
6,,
9,0,1
64,25,17
64,25,17
18,7,3
18,7,3
46,18,14
521,57,145
377,35,111
521,57,145
521,57,145
377,35,111
353,35,103
21,0,7
3,0,1
144,22,34
144,22,34
109,2,8
85,0,5
109,2,8
109,2,8
85,0,5
85,0,5
1,0,0
23,2,3
1,0,0
23,2,3
3,0,3
1,0,1
3,0,3
3,0,3
1,0,1
2,0,2
2,0,2
194,167,23
57,48,8
1,1,0
3,2,1
3,2,1
1,0,1
1,0,1
1,0,1
192,166,22
1,1,0
191,165,22
56,48,7
2,1,1
54,47,6
1,1,0
1,1,0
25,25,0
111,93,15
25,25,0
109,91,15
37,1,0
37,1,0
29,0,0
29,0,0
29,,
29,,
8,1,0
103,20,6
45,6,4
103,20,6
103,20,6
45,6,4
44,6,4
1,0,0
58,14,2
58,14,2
103,7,15
103,7,15
59,4,10
59,4,10
36,,
36,,
1,0,0
43,3,5
614,40,94
5,0,1
609,40,93
351,16,42
349,16,42
2,0,0
7,1,1
127,,
127,,
6,0,2
245,23,48
59,7,4
35,4,3
2,0,0
17,2,1
17,2,1
14,2,1
14,2,1
14,2,1
43,5,3
1,0,0
42,5,3
21,2,2
3,0,0
18,2,2
2,0,0
1,0,0
22,3,1
3,0,0
19,3,1
170,18,11
107,5,4
170,18,11
170,18,11
107,5,4
107,5,4
106,5,4
1,0,0
2,1,0
61,12,7
2,1,0
61,12,7
36,4,0
14,2,0
36,4,0
36,4,0
14,2,0
2,0,0
12,2,0
22,2,0
22,2,0
458,30,0
2,0,0
456,30,0
57,0,0
13,0,0
44,0,0
58,3,0
26,,
7,,
19,,
341,27,0
26,0,6
26,0,6
19,0,4
12,0,2
7,0,2
1,0,0
16,,
9,,
7,,
6,0,2
260,14,170
260,14,170
84,5,57
66,2,44
18,3,13
76,,
61,,
15,,
2,0,2
174,9,111
78,1,2
37,0,0
8,0,0
8,0,0
3,0,0
2,0,0
1,0,0
1,0,0
71,1,3
1,0,1
70,1,2
34,0,0
4,0,0
25,0,0
5,0,0
1,0,1
41,1,2
5,0,0
36,1,2
361,41,22
96,9,3
81,11,6
361,41,22
361,41,22
96,9,3
96,9,3
21,1,0
44,4,3
31,4,0
81,11,6
37,7,2
147,14,11
37,7,2
147,14,11
166,0,164
166,0,164
114,0,112
114,0,112
28,,
28,,
3,0,3
49,0,49
1323,136,743
1,0,1
1322,136,742
836,79,468
729,71,421
107,8,47
3,0,3
333,,
322,,
11,,
4,1,3
479,56,268
4,0,0
4,0,0
4,0,0
4,0,0
4,,
4,,
24,0,1
24,0,1
22,0,0
19,0,0
3,0,0
2,0,1
10,,
9,,
1,,
49,8,2
49,8,2
25,3,2
13,1,1
12,2,1
3,0,0
19,,
10,,
9,,
21,5,0
24,4,2
5,0,1
24,4,2
24,4,2
5,0,1
5,0,1
2,0,1
1,0,0
2,0,0
19,4,1
19,4,1
44,6,6
44,6,6
36,3,5
36,3,5
36,,
36,,
8,3,1
48,0,2
48,0,2
38,0,1
38,0,1
34,,
34,,
10,0,1
73,32,5
73,32,5
52,23,4
52,23,4
41,,
41,,
21,9,1
629,279,77
629,279,77
338,119,47
338,119,47
236,,
236,,
16,8,1
275,152,29
26,0,2
26,0,2
26,0,2
26,0,2
26,0,2
26,0,2
220,0,14
220,0,14
192,0,12
192,0,12
176,,
176,,
28,0,2
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
244,165,12
118,77,6
240,162,12
1,1,0
239,161,12
118,77,6
72,46,4
46,31,2
40,26,2
6,5,0
5,4,0
5,4,0
1,1,0
5,4,0
121,84,6
5,4,0
116,80,6
5,4,0
103,17,3
36,2,1
2,1,0
75,14,2
2,0,0
73,14,2
25,2,0
2,0,0
23,2,0
20,2,0
3,0,0
2,1,0
30,3,1
30,3,1
11,0,1
1,0,0
10,0,1
2,0,0
3,1,0
62,13,2
2,1,0
44,10,2
1,0,0
18,3,0
91,28,38
84,25,36
7,3,2
91,28,38
91,28,38
84,25,36
68,23,29
16,2,7
7,3,2
230,58,4
5,1,0
225,57,4
132,39,1
132,39,1
15,2,0
14,,
14,,
23,0,0
55,16,3
974,36,381
4,1,1
970,35,380
630,16,281
630,16,281
6,0,3
261,,
261,,
4,0,1
330,19,95
187,112,14
48,28,3
47,28,5
47,28,5
7,3,2
7,3,2
2,0,0
5,3,2
147,89,9
7,5,0
140,84,9
41,25,1
41,25,1
7,5,0
3,1,2
136,83,9
1,1,0
39,24,3
2,0,2
97,59,6
73,3,42
30,0,23
2,0,2
2,0,2
52,0,52
74,3,41
3,0,1
71,3,40
30,0,23
30,0,23
3,0,1
1,0,1
42,3,18
2,0,2
1,0,1
40,3,16
37,4,1
2,0,0
35,4,1
7,0,0
7,0,0
6,,
6,,
1,0,0
27,4,1
131,36,6
48,11,1
137,38,7
6,2,1
131,36,6
48,11,1
48,11,1
6,2,1
3,0,0
80,25,5
3,0,0
80,25,5
132,24,6
33,3,1
135,24,6
3,0,0
132,24,6
33,3,1
33,3,1
3,0,0
2,0,0
97,21,5
2,0,0
97,21,5
119,53,7
54,23,3
121,54,7
2,1,0
119,53,7
54,23,3
54,23,3
2,1,0
65,30,4
65,30,4
57,16,6
18,4,5
4,1,0
4,1,0
1,0,0
1,0,0
1,0,0
53,15,6
53,15,6
17,4,5
17,4,5
39,12,1
3,1,0
36,11,1
67,12,5
25,5,3
1,0,0
1,0,0
68,12,5
2,0,0
66,12,5
25,5,3
25,5,3
2,0,0
1,1,0
41,6,2
1,0,0
1,1,0
40,6,2
137,68,0
13,8,0
137,68,0
137,68,0
13,8,0
2,1,0
11,7,0
8,6,0
3,1,0
2,2,0
122,58,0
2,2,0
122,58,0
163,10,78
55,2,35
5,1,4
107,10,50
107,10,50
34,2,24
5,0,5
29,2,19
17,2,9
10,0,9
2,0,1
5,1,4
56,0,28
56,0,28
21,0,11
17,0,9
4,0,2
13,0,6
90,7,33
7,0,2
61,7,20
6,0,4
29,0,13
4,0,0
1,0,0
1,0,0
1,0,0
3,0,0
3,0,0
1,0,0
3,0,0
1,0,0
2,0,0
347,17,216
347,17,216
85,3,40
1,0,1
84,3,39
36,3,18
27,,
27,,
61,2,48
165,9,110
5,0,0
5,0,0
5,0,0
77,,
99,48,20
24,9,3
1,0,0
79,37,17
79,37,17
20,7,3
20,7,3
19,6,3
1,1,0
1,0,0
20,11,3
20,11,3
4,2,0
4,2,0
74,39,17
58,30,14
16,9,3
115,46,6
115,46,6
51,25,0
39,22,0
12,3,0
32,,
27,,
5,,
64,21,6
105,26,11
21,0,2
6,3,0
105,26,11
105,26,11
21,0,2
21,0,2
6,3,0
1,0,0
77,23,9
1,0,0
77,23,9
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
555,110,108
218,37,38
124,30,19
2,2,0
51,,
26,,
122,28,19
38,8,5
38,8,5
38,8,5
435,84,89
2,2,0
433,82,89
180,29,33
180,29,33
4,4,0
337,73,70
84,20,14
253,53,56
165,10,56
65,1,15
35,1,10
35,1,10
5,0,0
5,0,0
5,0,0
132,9,46
2,0,0
130,9,46
60,1,15
60,1,15
2,0,0
100,9,41
30,1,10
70,8,31
205,27,30
3,1,1
202,26,29
125,10,17
125,10,17
118,,
118,,
77,16,12
161,22,8
161,22,8
53,7,5
48,3,5
5,4,0
35,,
30,,
5,,
108,15,3
114,89,10
114,89,10
17,12,1
1,0,0
16,12,1
1,0,1
96,77,8
2,1,1
1,1,0
2,1,1
2,1,1
1,1,0
1,1,0
1,1,0
1,0,1
1,0,1
374,29,48
119,11,11
35,3,6
376,29,48
2,0,0
374,29,48
119,11,11
119,11,11
63,5,8
38,5,3
18,1,0
35,3,6
2,0,0
11,0,1
209,15,30
11,0,1
209,15,30
62,7,8
62,7,8
45,4,5
45,4,5
41,,
41,,
17,3,3
564,29,125
329,14,67
564,29,125
564,29,125
329,14,67
329,14,67
234,9,42
72,4,19
23,1,6
14,1,2
221,14,56
14,1,2
221,14,56
110,23,4
49,8,0
1,1,0
71,16,4
1,0,0
70,16,4
32,5,0
1,0,0
3,0,0
28,5,0
26,5,0
2,0,0
1,1,0
40,7,0
40,7,0
17,3,0
5,0,0
11,3,0
1,0,0
1,0,0
3,1,0
57,13,4
37,10,4
3,1,0
20,3,0
9,3,2
4,1,1
3,2,0
3,2,0
6,1,2
6,1,2
4,1,1
2,0,0
2,1,1
5,2,1
3,2,0
2,0,1
869,118,82
869,118,82
625,57,52
542,55,48
83,2,4
1,0,0
193,,
143,,
50,,
243,61,30
240,0,240
240,0,240
215,0,215
187,0,187
28,0,28
188,,
160,,
28,,
25,0,25
256,1,254
256,1,254
221,0,220
179,0,178
42,0,42
221,,
179,,
42,,
35,1,34
65,37,1
65,37,1
21,10,0
5,2,0
16,8,0
11,,
7,,
4,,
1,1,0
43,26,1
39,4,0
39,4,0
12,1,0
6,1,0
6,0,0
10,,
5,,
5,,
27,3,0
243,0,243
153,0,153
243,0,243
243,0,243
153,0,153
153,0,153
90,0,90
90,0,90
159,0,159
159,0,159
116,0,116
64,0,64
9,0,9
34,0,34
206,10,137
206,10,137
141,9,99
141,9,99
38,,
38,,
1,1,0
64,0,38
7,1,0
7,1,0
4,0,0
4,0,0
2,,
2,,
3,1,0
239,33,20
109,8,4
202,30,15
202,30,15
95,8,4
1,0,0
13,0,0
81,8,4
57,5,3
17,3,1
7,0,0
37,3,5
37,3,5
14,0,0
1,0,0
13,0,0
29,4,2
101,21,14
27,4,2
80,18,9
2,0,0
21,3,5
3,0,0
3,0,0
1,0,0
1,0,0
1,,
1,,
2,0,0
61,6,27
61,6,27
50,6,21
46,5,20
4,1,1
2,0,2
50,,
34,,
16,,
9,0,4
10,1,2
1,1,0
9,0,2
4,0,2
4,0,2
4,,
4,,
5,0,0
36,1,35
36,1,35
33,1,32
33,1,32
3,0,3
33,,
33,,
39,9,3
39,9,3
31,5,3
31,5,3
31,,
31,,
8,4,0
43,10,1
43,10,1
19,2,1
19,2,1
13,,
13,,
24,8,0
26,0,0
5,0,0
10,0,0
26,0,0
26,0,0
5,0,0
5,0,0
2,0,0
3,0,0
10,0,0
11,0,0
11,0,0
10,0,0
10,0,0
5,0,0
5,0,0
5,,
5,,
5,0,0
1,1,0
30,3,3
15,1,2
15,2,1
30,3,3
30,3,3
15,1,2
7,0,0
8,1,2
15,2,1
20,1,1
20,1,1
11,0,1
11,0,1
9,1,0
136,85,15
136,85,15
71,41,5
71,41,5
36,,
36,,
65,44,10
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
21,9,6
3,1,1
1,0,0
18,8,5
18,8,5
2,0,1
2,0,1
1,0,0
1,0,1
1,0,0
3,1,1
3,1,1
1,1,0
1,1,0
17,8,5
15,8,4
2,0,1
1,1,0
1,1,0
1,1,0
1,1,0
77,3,0
77,3,0
28,0,0
7,0,0
21,0,0
4,,
2,,
2,,
49,3,0
54,0,3
19,0,2
35,0,3
35,0,3
12,0,2
12,0,2
6,0,1
5,0,1
1,0,0
20,0,0
1,0,0
19,0,0
7,0,0
1,0,0
6,0,0
1,0,0
2,0,0
33,0,1
1,0,0
22,0,1
1,0,0
11,0,0
83,29,2
83,29,2
43,13,1
40,13,1
3,0,0
31,,
29,,
2,,
40,16,1
227,115,2
227,115,2
134,63,0
131,62,0
3,1,0
68,,
68,,
93,52,2
664,600,5
664,600,5
312,273,1
12,,
312,273,1
95,,
95,,
352,327,4
120,35,3
43,14,1
5,1,0
93,23,2
93,23,2
38,12,1
2,0,0
36,12,1
32,10,1
3,2,0
1,0,0
4,0,0
28,12,1
1,0,0
27,12,1
5,2,0
1,1,0
3,1,0
1,0,0
1,1,0
1,0,0
2,0,0
70,20,2
51,11,1
2,0,0
19,9,1
54,3,12
17,0,6
3,0,1
42,3,9
42,3,9
15,0,5
15,0,5
13,0,5
2,0,0
1,0,0
12,0,3
12,0,3
2,0,1
1,0,1
1,0,0
2,0,1
1,0,0
33,3,5
1,0,0
25,3,4
8,0,1
310,162,3
310,162,3
201,107,3
201,107,3
201,,
201,,
109,55,0
10,0,0
10,0,0
3,0,0
3,0,0
3,,
3,,
1,0,0
6,0,0
12962,2153,1097
11,0,0
12951,2153,1097
6435,956,492
6435,956,492
4720,,
4720,,
101,31,14
6415,1166,591
21,11,0
21,11,0
8,4,0
7,4,0
1,0,0
7,,
6,,
1,,
1,1,0
12,6,0
60,17,2
18,2,2
61,18,2
1,1,0
60,17,2
18,2,2
18,2,2
1,1,0
1,1,0
41,14,0
1,1,0
41,14,0
69,36,3
20,6,0
70,36,3
1,0,0
69,36,3
20,6,0
20,6,0
1,0,0
1,1,0
48,29,3
1,1,0
48,29,3
74,54,4
24,17,1
13,9,2
13,9,2
2,1,1
2,1,1
2,1,1
63,46,2
2,1,0
61,45,2
22,16,0
22,16,0
2,1,0
1,1,0
49,36,3
11,8,1
1,1,0
38,28,2
47,9,7
14,2,0
47,9,7
47,9,7
14,2,0
14,2,0
2,0,0
31,7,7
2,0,0
31,7,7
82,66,0
28,24,0
18,12,0
2,2,0
16,10,0
2,2,0
2,2,0
2,2,0
68,58,0
2,2,0
66,56,0
26,22,0
26,22,0
4,4,0
1,1,0
53,41,0
14,8,0
1,1,0
39,33,0
69,23,1
18,5,1
2,2,0
2,2,0
68,22,1
1,1,0
67,21,1
18,5,1
18,5,1
1,1,0
1,1,0
50,17,0
2,2,0
1,1,0
48,15,0
34,6,2
9,1,0
5,0,1
5,0,1
30,6,1
1,0,0
29,6,1
9,1,0
9,1,0
1,0,0
2,1,0
23,4,2
5,0,1
2,1,0
18,4,1
94,21,3
43,5,1
98,22,3
4,1,0
94,21,3
43,5,1
43,5,1
12,,
4,1,0
2,1,0
49,15,2
2,1,0
49,15,2
13,4,3
13,4,3
3,0,2
2,0,2
1,0,0
2,,
1,,
1,,
10,4,1
2,0,0
1,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
67,12,2
67,12,2
52,11,2
24,8,0
28,3,2
52,,
24,,
28,,
15,1,0
273,51,19
273,51,19
188,32,14
188,32,14
159,,
159,,
85,19,5
18,0,2
9,0,1
18,0,2
18,0,2
9,0,1
1,0,0
